Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Cover color (product.metafields.shopify.cover-color),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
la-e15-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10164795,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10197563,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10230331,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10263099,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10295867,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10328635,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10361403,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10394171,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10426939,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10459707,,,,,,,,,,,,kg,,,
la-e15-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10492475,,,,,,,,,,,,kg,,,
la-e14-earrings,LA-E14 | Earrings,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09542203,,,,false,,,,,,,,kg,,,active
la-e14-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09574971,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09607739,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09640507,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09673275,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09706043,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09738811,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09771579,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09804347,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09837115,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09869883,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09902651,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09935419,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09968187,,,,,,,,,,,,kg,,,
la-e14-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'10000955,,,,,,,,,,,,kg,,,
la-e13-earrings,LA-E13 | Earrings,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09050683,,,,false,,,,,,,,kg,,,active
la-e13-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09083451,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09116219,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09148987,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09181755,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09214523,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09247291,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09280059,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09312827,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09345595,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09378363,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09411131,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09443899,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09476667,,,,,,,,,,,,kg,,,
la-e13-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09509435,,,,,,,,,,,,kg,,,
la-e11-earrings,LA-E11 | Earrings,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08559163,,,,false,,,,,,,,kg,,,active
la-e11-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08591931,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08624699,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08657467,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08690235,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08723003,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08755771,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08788539,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08821307,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08854075,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08886843,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08919611,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08952379,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08985147,,,,,,,,,,,,kg,,,
la-e11-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'09017915,,,,,,,,,,,,kg,,,
la-e1-earrings,LA-E3 | Earrings,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07543355,,,,false,,,,,,,,kg,,,active
la-e1-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07576123,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07608891,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07641659,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07674427,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07707195,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07739963,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07772731,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07805499,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07838267,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07871035,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07903803,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07936571,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'07969339,,,,,,,,,,,,kg,,,
la-e1-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,5.00,,true,true,,,,,'08002107,,,,,,,,,,,,kg,,,
la-c9-crown,LA-C9 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'06167099,,,,false,,,,,,,,kg,,,active
la-c9-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'06199867,,,,,,,,,,,,kg,,,
la-c9-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'06232635,,,,,,,,,,,,kg,,,
la-c8-crown,LA-C8 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'05937723,,,,false,,,,,,,,kg,,,active
la-c8-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'05970491,,,,,,,,,,,,kg,,,
la-c8-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,15.00,,true,true,,,,,'06003259,,,,,,,,,,,,kg,,,
la-c7-crown,LA-C7 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05773883,,,,false,,,,,,,,kg,,,active
la-c7-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05806651,,,,,,,,,,,,kg,,,
la-c7-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05839419,,,,,,,,,,,,kg,,,
la-c6-crown,LA-C6 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05577275,,,,false,,,,,,,,kg,,,active
la-c6-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05610043,,,,,,,,,,,,kg,,,
la-c6-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05642811,,,,,,,,,,,,kg,,,
la-c5-crown,LA-C5 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05413435,,,,false,,,,,,,,kg,,,active
la-c5-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05446203,,,,,,,,,,,,kg,,,
la-c5-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'05478971,,,,,,,,,,,,kg,,,
la-c2-crown,LA-C2 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03480123,,,,false,,,,,,,,kg,,,active
la-c2-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'04954683,,,,,,,,,,,,kg,,,
la-c2-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03971643,,,,,,,,,,,,kg,,,
la-c1-crown,LA-C1 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02431547,,,,false,,,,,,,,kg,,,active
la-c1-crown,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02464315,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02497083,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02529851,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02562619,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02595387,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02628155,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02660923,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02693691,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02726459,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02759227,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02791995,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02824763,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02857531,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02890299,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02923067,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02955835,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'02988603,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03021371,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03054139,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03086907,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03119675,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03152443,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03185211,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03217979,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03250747,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03283515,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03316283,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'03349051,,,,,,,,,,,,kg,,,
la-c1-crown,,,,,,,,,Silver,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'16710715,,,,,,,,,,,,kg,,,
la-c11-crown,LA-C11 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00825915,,,,false,,,,,,,,kg,,,active
la-c11-crown,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00858683,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00891451,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00924219,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00956987,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00989755,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01022523,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01055291,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01088059,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01120827,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01153595,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01186363,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01219131,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01251899,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01284667,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01317435,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01350203,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01382971,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01415739,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01448507,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01481275,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01514043,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01546811,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01579579,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01612347,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01645115,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01677883,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01710651,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'01743419,,,,,,,,,,,,kg,,,
la-c11-crown,,,,,,,,,Silver,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'16907323,,,,,,,,,,,,kg,,,
la-c10-crown,LA-C10 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99842875,,,,false,,,,,,,,kg,,,active
la-c10-crown,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99875643,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99908411,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99941179,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99973947,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00006715,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00039483,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00072251,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00105019,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00137787,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00170555,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00203323,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00236091,,,,,,,,,,,,kg,,,
